age,siblings,special_needs,reason_Educational Neglect,reason_Medical Neglect,reason_Neglect,reason_Other,reason_Physical Abuse,reason_Psychological Abuse,reason_Sex Trafficking,reason_Sexual Abuse
14,0,1,False,False,True,False,False,False,False,False
12,0,1,False,False,False,True,False,False,False,False
13,2,0,False,False,True,False,False,False,False,False
10,0,1,False,False,False,False,True,False,False,False
6,0,1,False,False,False,True,False,False,False,False
5,1,1,False,False,True,False,False,False,False,False
22,0,1,False,False,True,False,False,False,False,False
6,0,1,False,False,False,False,True,False,False,False
5,1,1,False,False,False,True,False,False,False,False
13,0,1,False,False,False,False,True,False,False,False
7,1,1,False,False,True,False,False,False,False,False
21,0,0,False,False,True,False,False,False,False,False
15,0,1,False,False,True,False,False,False,False,False
5,0,0,False,False,False,False,True,False,False,False
1,0,0,False,False,False,False,True,False,False,False
11,0,0,False,False,False,True,False,False,False,False
16,0,0,False,False,False,True,False,False,False,False
15,1,0,False,False,False,False,False,True,False,False
15,0,0,False,False,True,False,False,False,False,False
22,0,0,False,False,False,False,True,False,False,False
11,0,0,False,False,False,True,False,False,False,False
1,0,1,False,False,True,False,False,False,False,False
5,0,0,False,False,True,False,False,False,False,False
0,0,0,False,False,False,False,False,False,False,True
5,2,0,False,False,True,False,False,False,False,False
6,0,0,False,False,False,True,False,False,False,False
3,0,1,False,False,True,False,False,False,False,False
0,0,0,False,False,False,False,True,False,False,False
1,1,0,False,False,False,False,False,False,False,True
10,0,1,False,False,True,False,False,False,False,False
9,1,0,False,False,True,False,False,False,False,False
10,0,1,False,False,False,False,True,False,False,False
3,1,0,False,False,True,False,False,False,False,False
0,0,0,False,False,True,False,False,False,False,False
13,0,0,False,False,True,False,False,False,False,False
11,0,1,False,False,False,True,False,False,False,False
3,1,0,False,False,True,False,False,False,False,False
0,1,1,False,False,False,False,True,False,False,False
2,0,0,False,False,True,False,False,False,False,False
0,0,0,True,False,False,False,False,False,False,False
13,2,0,False,False,True,False,False,False,False,False
4,3,1,False,False,True,False,False,False,False,False
0,0,0,True,False,False,False,False,False,False,False
5,1,1,False,False,True,False,False,False,False,False
16,0,1,False,False,True,False,False,False,False,False
9,0,1,False,False,False,False,False,False,False,True
0,3,0,False,False,True,False,False,False,False,False
0,1,0,False,False,False,True,False,False,False,False
3,1,0,False,False,False,True,False,False,False,False
5,0,0,False,False,False,False,True,False,False,False
3,1,0,False,False,True,False,False,False,False,False
21,1,0,False,False,False,False,True,False,False,False
4,0,1,False,False,False,False,True,False,False,False
13,0,0,False,False,False,False,True,False,False,False
0,0,0,False,False,False,False,True,False,False,False
4,0,0,False,False,True,False,False,False,False,False
13,0,1,False,False,True,False,False,False,False,False
4,0,1,False,False,False,True,False,False,False,False
0,1,0,False,False,False,True,False,False,False,False
4,2,0,False,True,False,False,False,False,False,False
3,0,0,False,False,False,False,True,False,False,False
17,1,1,True,False,False,False,False,False,False,False
1,0,0,False,True,False,False,False,False,False,False
18,0,0,False,False,True,False,False,False,False,False
4,0,0,False,False,False,False,False,True,False,False
4,3,0,False,False,False,True,False,False,False,False
3,0,1,False,False,True,False,False,False,False,False
5,1,0,False,False,False,False,False,True,False,False
17,0,1,False,False,True,False,False,False,False,False
0,2,1,False,False,True,False,False,False,False,False
14,1,1,False,False,True,False,False,False,False,False
13,0,1,False,False,True,False,False,False,False,False
13,0,1,False,False,True,False,False,False,False,False
16,0,1,False,False,True,False,False,False,False,False
6,0,0,False,False,False,False,False,False,False,True
0,0,1,False,False,False,False,True,False,False,False
5,0,1,False,False,True,False,False,False,False,False
4,0,1,False,False,True,False,False,False,False,False
0,0,1,False,False,False,True,False,False,False,False
14,1,0,False,False,False,False,True,False,False,False
0,2,0,False,False,True,False,False,False,False,False
4,1,0,False,False,False,False,False,True,False,False
10,2,1,False,False,True,False,False,False,False,False
2,0,1,False,False,True,False,False,False,False,False
2,1,0,False,False,False,True,False,False,False,False
4,3,0,False,False,True,False,False,False,False,False
5,2,0,False,False,False,False,True,False,False,False
11,0,1,False,False,True,False,False,False,False,False
3,0,0,False,False,False,True,False,False,False,False
17,0,0,False,False,False,True,False,False,False,False
0,0,1,False,False,False,False,False,False,False,True
6,1,0,False,False,False,True,False,False,False,False
0,0,0,False,False,True,False,False,False,False,False
5,1,0,False,False,True,False,False,False,False,False
1,0,0,False,False,True,False,False,False,False,False
15,2,1,False,False,True,False,False,False,False,False
1,0,0,False,False,True,False,False,False,False,False
10,0,1,False,False,True,False,False,False,False,False
6,0,0,False,False,True,False,False,False,False,False
6,0,0,False,False,False,False,False,False,False,True
0,2,0,False,False,True,False,False,False,False,False
6,3,0,False,False,False,True,False,False,False,False
6,0,1,False,False,True,False,False,False,False,False
11,1,0,False,False,True,False,False,False,False,False
4,1,0,False,False,True,False,False,False,False,False
10,1,1,False,False,True,False,False,False,False,False
17,2,0,False,False,True,False,False,False,False,False
16,0,1,True,False,False,False,False,False,False,False
0,1,1,False,False,False,False,False,True,False,False
1,0,0,False,False,True,False,False,False,False,False
0,1,0,False,False,True,False,False,False,False,False
14,0,0,False,False,False,True,False,False,False,False
2,0,0,False,False,False,False,True,False,False,False
12,1,0,False,False,True,False,False,False,False,False
3,0,0,False,False,True,False,False,False,False,False
0,3,1,False,False,True,False,False,False,False,False
9,1,0,False,False,True,False,False,False,False,False
0,2,1,False,False,False,False,False,True,False,False
6,2,0,False,False,False,True,False,False,False,False
23,0,1,False,False,True,False,False,False,False,False
7,1,0,False,False,False,True,False,False,False,False
2,0,0,False,False,False,False,True,False,False,False
6,0,0,False,False,False,False,False,False,False,True
9,0,0,False,False,True,False,False,False,False,False
11,0,1,False,False,True,False,False,False,False,False
8,0,0,False,False,True,False,False,False,False,False
1,1,0,False,False,True,False,False,False,False,False
0,0,1,False,False,True,False,False,False,False,False
2,0,0,False,False,True,False,False,False,False,False
16,1,0,False,False,True,False,False,False,False,False
10,0,1,False,False,False,True,False,False,False,False
4,2,1,False,False,True,False,False,False,False,False
14,1,0,False,False,True,False,False,False,False,False
8,1,1,False,False,False,True,False,False,False,False
7,3,0,False,False,True,False,False,False,False,False
12,0,1,False,False,False,False,True,False,False,False
12,1,0,False,False,False,True,False,False,False,False
2,1,0,False,False,True,False,False,False,False,False
13,1,1,False,False,False,False,True,False,False,False
4,0,1,False,False,True,False,False,False,False,False
1,3,0,True,False,False,False,False,False,False,False
4,1,0,False,False,False,False,False,True,False,False
16,0,1,False,False,False,False,True,False,False,False
15,0,0,False,False,False,False,False,True,False,False
15,1,1,False,False,False,False,True,False,False,False
5,1,0,False,False,True,False,False,False,False,False
0,1,0,False,False,False,True,False,False,False,False
3,0,0,False,False,True,False,False,False,False,False
3,0,0,False,False,False,False,False,True,False,False
0,0,1,False,False,True,False,False,False,False,False
2,2,1,False,False,True,False,False,False,False,False
3,0,1,False,False,True,False,False,False,False,False
3,0,0,False,False,True,False,False,False,False,False
12,2,0,False,False,False,False,False,False,False,True
0,0,0,False,False,True,False,False,False,False,False
4,0,1,False,False,True,False,False,False,False,False
6,0,0,False,False,True,False,False,False,False,False
0,1,0,False,False,False,False,True,False,False,False
0,3,0,False,True,False,False,False,False,False,False
0,0,0,False,False,False,True,False,False,False,False
2,1,0,False,False,False,True,False,False,False,False
16,0,0,False,False,True,False,False,False,False,False
9,0,0,False,False,True,False,False,False,False,False
10,0,1,False,False,True,False,False,False,False,False
9,0,1,False,False,False,True,False,False,False,False
6,1,0,False,False,True,False,False,False,False,False
14,0,1,False,False,False,True,False,False,False,False
14,1,0,False,False,True,False,False,False,False,False
0,0,0,False,False,False,True,False,False,False,False
1,0,1,False,False,True,False,False,False,False,False
15,2,1,False,False,False,True,False,False,False,False
8,0,0,False,False,True,False,False,False,False,False
10,0,0,False,False,False,False,True,False,False,False
7,2,1,True,False,False,False,False,False,False,False
22,0,1,False,False,True,False,False,False,False,False
0,1,1,False,False,True,False,False,False,False,False
0,0,0,False,False,False,False,False,False,False,True
2,0,0,False,False,True,False,False,False,False,False
11,1,1,False,False,False,False,False,True,False,False
18,0,0,False,False,True,False,False,False,False,False
15,0,0,False,False,False,False,False,True,False,False
0,1,1,False,False,False,True,False,False,False,False
18,0,0,False,False,False,False,True,False,False,False
0,1,0,False,False,False,False,True,False,False,False
7,1,1,False,True,False,False,False,False,False,False
5,0,1,False,False,True,False,False,False,False,False
10,1,0,False,False,True,False,False,False,False,False
16,0,0,False,False,True,False,False,False,False,False
14,2,1,False,False,False,False,True,False,False,False
16,1,0,False,False,True,False,False,False,False,False
4,0,1,False,False,True,False,False,False,False,False
13,0,0,False,False,True,False,False,False,False,False
4,0,1,False,False,False,False,True,False,False,False
0,0,1,False,False,True,False,False,False,False,False
15,2,0,False,False,True,False,False,False,False,False
14,1,0,False,False,False,True,False,False,False,False
8,0,1,False,False,True,False,False,False,False,False
15,1,0,False,False,True,False,False,False,False,False
5,0,0,False,False,True,False,False,False,False,False
14,0,1,False,False,True,False,False,False,False,False
5,0,0,False,False,False,False,False,False,False,True
2,3,0,False,False,False,True,False,False,False,False
0,2,0,False,False,True,False,False,False,False,False
9,0,0,False,False,True,False,False,False,False,False
0,3,0,False,False,True,False,False,False,False,False
4,0,0,False,False,True,False,False,False,False,False
14,0,0,False,False,True,False,False,False,False,False
15,0,0,False,False,True,False,False,False,False,False
14,0,0,False,False,True,False,False,False,False,False
0,0,0,False,False,True,False,False,False,False,False
0,0,0,False,False,False,False,True,False,False,False
0,0,1,False,False,True,False,False,False,False,False
